0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.9209266105451934,0.7950739184308081,0.740153274283237,0.7109459012522217,0.6595347241587034,0.61549622090501,0.6453287562439645,0.7539452011437731,0.8183313245583063,0.8384810560878277,0.7741434746348481,0.7239895666708531,0.7127156839723323,0.7309782240546655,0.7730384272274601,0.7977291625552783,0.8160188718676356,0.6362005912425023,0.6853613262906744,0.7314089532951566,0.7523322267173654,0.7763488507227514,0.8263739516923522,0.9004233284578019,0.9667373589602268,0.9994599459552109,1.0,0.6712997770173873,0.6295892430429999,0.6242065061022801,0.6651051029606845,0.3743076033813215,0.4803340269727208,0.5755290525009608,0.6475559544306575,0.6924799492825573,0.42949812610900145,0.4588727536968233,0.49199476622775246,0.4718285220647224,0.421034279035685,0.39306963042844956,0.6790961646393383,0.7603628832396967,0.8178363494183581,0.8237564217114227,0.7787791057339433,0.7267188036391203,0.3107307289123472,0.40524323837174403,0.5196576685706411,0.5851425410915898,0.6215338512616952,0.6581005801672608,0.6723712857232995,0.6817411451070572,0.6704950217506371,0.6283731972412956,0.5762322037131027,0.4766669424938221
0.8964589700407297,0.7805487197235756,0.7047329846375374,0.6673259852839346,0.642618724755946,0.6181632131236605,0.6559409562928326,0.7402952284159668,0.8071259394652587,0.8148008437267106,0.7287800298788432,0.6725192619370456,0.6629591556079971,0.687167497866773,0.7383957040555118,0.7796076337234308,0.8110708600323503,0.6162497907992102,0.6791782646883099,0.7402521115384199,0.7646849402022401,0.7926006356513063,0.8477453622227163,0.9042228130428885,0.9607024773155342,0.9945911814696837,1.0,0.7239463435439628,0.700417093375075,0.7062260167410938,0.7349294452523201,0.4157757258393701,0.5113458956128446,0.5992867342516301,0.6635847478077995,0.7067681555236516,0.4556976951918103,0.5000478751417403,0.5329847781122176,0.5208699050890249,0.46450794918361926,0.43798278273237734,0.7013734189699065,0.7809575338299177,0.8286291310554474,0.8213555625319272,0.7894937308814941,0.7351031463762895,0.30581135900505874,0.36447759816744746,0.49613893835683387,0.5677805216058135,0.6174399128355216,0.6518406749813684,0.6367809244464759,0.670618143612274,0.6646421008686161,0.6275919761098748,0.5721485592282856,0.4463563162538279
0.8966448707714849,0.780891478833962,0.7066867593014401,0.6759546976188885,0.6442182510004999,0.6325911390633214,0.6668645786991301,0.7509121751229997,0.8071091488437412,0.8258572008075166,0.777122409858954,0.7267555714244395,0.7092961878367207,0.7314612973040212,0.7723104601258106,0.8210094270360923,0.8627431133302883,0.6178163300551109,0.6343097860857908,0.6523097804090578,0.6678532591214833,0.6896761607093806,0.7624224149184781,0.8309943421753055,0.8934012217028191,0.9674021828448195,1.0,0.6207462795061424,0.5722997920606036,0.5552123511023276,0.5722997920606036,0.3205176928797085,0.4101026913733052,0.4987447955359154,0.5533076719001682,0.6013093832625412,0.4237910319293364,0.4387083659460076,0.466974787998263,0.4544434732883259,0.4039426961442385,0.3899807467620393,0.6605519257873587,0.746682643195209,0.8048579081485852,0.8258572008075166,0.7687568327032437,0.7083653525435059,0.31595640645280404,0.34481416233278844,0.4359171400267729,0.5023696815216002,0.5446541950036996,0.585858689276241,0.614174523842907,0.6248251272907088,0.6286151712439644,0.5898991419087699,0.5399089881565358,0.4372018080422326
0.9179635800761066,0.7946799574252474,0.6993762913496538,0.6524397967722945,0.6186939841739401,0.6062920997485092,0.6615532224023224,0.7585084842264005,0.811372840442619,0.8075455887237224,0.7205234254023046,0.6395280505926125,0.6276804303696665,0.640830932139309,0.6965594839536186,0.7423525310186533,0.7734806183124272,0.6533523004304856,0.7179970817166248,0.7720157645932231,0.7956165281184846,0.8134994483083406,0.8757141007076085,0.9301490426725968,0.9737085961138291,1.0,0.9773423624993932,0.7264113972275239,0.6730702288144189,0.6560821965839431,0.6647425315891446,0.36571898003285325,0.4633740603544329,0.5480759532412445,0.6109905911976244,0.654946122663913,0.49399130095732185,0.5405785799237574,0.5638816068005196,0.5454062498365222,0.49597726412572535,0.4722883655862132,0.70986075656753,0.7860111474907617,0.835502092991697,0.8212982595252445,0.7836959402599092,0.7378042280575041,0.2761495323085322,0.32838144882269266,0.4517203075165185,0.5079059206076096,0.5542373398597812,0.5803350752137802,0.5711774417319034,0.6113317769877171,0.6050625464656838,0.5716466242119274,0.5219632515651941,0.41608985991272657
0.9394183629673865,0.8111247055915218,0.7276352521576493,0.6862897943231223,0.6603665554002751,0.65214903190816,0.7016023344648975,0.7833874089718188,0.8397702763532401,0.8469592496942637,0.7572906013028435,0.6720061874998152,0.6551270083166888,0.6712459992615721,0.719210251806916,0.7649628529826109,0.7958745502276378,0.6530291914580021,0.7273720770623602,0.781797186957231,0.7982765915553226,0.8286774011891236,0.8764728948831965,0.9329079197873527,0.9776688420916013,1.0,0.9716118631484939,0.728730792017647,0.6714836505344673,0.6587700040092888,0.6738081973063933,0.368869680790654,0.46334806456498323,0.5514559312747548,0.6153419647758005,0.6599315153502322,0.49530310350049933,0.5359022946259986,0.5583565867690509,0.5359022946259986,0.4880994909090969,0.46376109218931866,0.7174333244425865,0.7909275598962968,0.8372586090502412,0.823462505011611,0.7910485862763216,0.742610973189916,0.3001903367947298,0.3412799654335212,0.4675301767194716,0.5305162052168646,0.5717407496782813,0.6046704855280027,0.5938072570482771,0.6288833660423476,0.6233792566483933,0.5916538238191086,0.5452291939679522,0.43675945685697326
0.9122655952797979,0.7781516995382551,0.6840615610867152,0.645862775549345,0.6272602855521966,0.6393922629744191,0.6866993403889617,0.7700945910478417,0.8301957727499947,0.832949572156282,0.7485472652520072,0.6769772374792845,0.6534229505980991,0.6600298385152787,0.7060833478466289,0.7429715670384055,0.7825150207783635,0.6345673060466781,0.7143563042996035,0.7749311321736325,0.8001822740404602,0.8224653907800468,0.8741806887491265,0.9238187066584472,0.9728444989758939,1.0,0.98830085510927,0.7412256413319525,0.694031789867374,0.6805286178484625,0.6872256812994428,0.38322357828788034,0.47410973516546456,0.559144993736625,0.6222444377346187,0.6598472071231507,0.48906322410304115,0.536034300097523,0.559791279824524,0.5416262968487684,0.49445521412993715,0.46738897365443344,0.7191068208145959,0.7959536696219478,0.8516939992945669,0.832949572156282,0.7953098625755519,0.7485472652520072,0.2812916368012273,0.3302659072367986,0.45958777532182266,0.5215611503036691,0.5709301102515547,0.5969873342919847,0.5793647321236712,0.6258656774496212,0.6288434912081511,0.5900321018062201,0.5372134478380318,0.42298946984454977
0.880207691484949,0.7741765724382526,0.7130133830826277,0.6900545548283904,0.656516250204963,0.63698795266995,0.6597631117710054,0.7441378564853525,0.8072911983326728,0.8068169720150715,0.7398394271772734,0.6739202676442315,0.6541802324190547,0.6713122990419079,0.7173836354939946,0.7582339155326872,0.7864791588927097,0.6189064755595718,0.688527627667448,0.7444806586947068,0.7667668253251525,0.795230407753682,0.8610855899313796,0.9286602714950654,0.9783325895958288,1.0,0.9826588532608576,0.694844738733749,0.6517869118646256,0.6365872682757368,0.6437614317561873,0.35949118146210607,0.4555232543170282,0.5440358400104919,0.6069908062501715,0.6413789603046229,0.4558731992517293,0.4924641006982075,0.5203028543832815,0.5107756378768636,0.45243206759267585,0.4372319525321901,0.7003767017818345,0.7683873276441865,0.826461642617564,0.81956368485895,0.781107860068254,0.7372915996071777,0.3143360776925046,0.35664085952883023,0.4553131582549722,0.5206705163213174,0.5507943083368958,0.5860316158652592,0.5992170264960462,0.6250597981216784,0.6163762061271894,0.5803989319438564,0.5288753426110382,0.43577061170458425
0.8937506331218272,0.7858992906229092,0.7146531096805349,0.6831766540623605,0.6576757624153718,0.6336122645206883,0.6591747129047645,0.7512697518541122,0.8137625497799632,0.8172370968458295,0.7391796135678356,0.6691929212646693,0.6535968125518247,0.6710457893829477,0.7151874964274499,0.7617486877938282,0.7923544240235296,0.6359694798040859,0.7038349492493122,0.7516934082075574,0.7705582061472116,0.7968419040545662,0.851165465017202,0.9185207436821117,0.9676394012361104,1.0,0.9875699935700438,0.6829436072692715,0.6289219512449223,0.6150505423875189,0.6309940208226326,0.34312272729353704,0.4395302983392952,0.5281626137635294,0.5905441886207885,0.6316495992029072,0.46343539516171817,0.4988365961891214,0.5274387724726141,0.4996018790673767,0.4492733529668627,0.43560129446864265,0.6940415896126587,0.7674531906720123,0.825030268708524,0.8175097494129521,0.7740621668449631,0.7253977161155707,0.3033297122909072,0.3497395219388072,0.45054708687466266,0.5053045582551592,0.5450714021965547,0.5728106722303179,0.5883837855913167,0.6031858537369393,0.6022350391194478,0.5733106767918487,0.5221609154744888,0.4241214677666844
0.9002347009617978,0.7894689868920027,0.7140683122056178,0.6804449203449137,0.6529699466221993,0.6375359081803086,0.6595376243108035,0.7408643847359883,0.8059239947252782,0.8307421784764812,0.7546196349443072,0.6946446448762563,0.6749523203566187,0.6876526682303638,0.7322197474159275,0.7714371403701537,0.7958128522056235,0.6216137943020861,0.6870826327622125,0.7433283662113044,0.7811533032955353,0.8098040925563629,0.8637696953430879,0.9263338650668271,0.9772772660965926,1.0,0.9889680780162753,0.7259048807560394,0.6836524387129327,0.6782821021299879,0.696147190138423,0.3960557841482081,0.49321127625479205,0.5827355732952351,0.6545681621299337,0.6966629416212933,0.452613098420152,0.48822081455970956,0.5222159156404194,0.5142138230432841,0.46281431205402745,0.4331493547057513,0.7153931577869052,0.7792281435536912,0.8279074101700846,0.8276312898169209,0.7937998489682607,0.7499319719251272,0.3187679540901543,0.3769635027434018,0.4957864647585276,0.5622021984634715,0.6038687610500009,0.6316186154324496,0.6318253645756078,0.6581003435414683,0.6475468479298065,0.6098946855485198,0.5495734292078676,0.4457070089245623
0.8690492158195008,0.7593687766527916,0.689129548306909,0.6571474926312251,0.6277583134421093,0.6191640849257987,0.652862549237373,0.7363393057094092,0.7929410455326263,0.8050757522706644,0.7458075290043514,0.6835532229543955,0.6571474926312251,0.6629459652263138,0.7112218893393863,0.7509216976875281,0.7753703689414114,0.6165831479514277,0.6805605005318963,0.7432372484277178,0.7712460292174744,0.7908467237948783,0.8610855899313796,0.9234597744167711,0.9730042437749342,1.0,0.977027710602843,0.7006498773893548,0.656516250204963,0.6325664652602678,0.6437614317561873,0.35949118146210607,0.4555232543170282,0.5440358400104919,0.6069908062501715,0.6486968108950399,0.44789771383550003,0.48456431670487793,0.5203028543832815,0.507203955547277,0.45243206759267585,0.42935590698753523,0.7003767017818345,0.768802290858343,0.8212353531494406,0.8146847054098946,0.781107860068254,0.7322129063711091,0.3180680983297402,0.363286087363564,0.47020018971618294,0.5329603105363512,0.5661002363350667,0.6012892529454728,0.6169968233739795,0.6286721553850092,0.6163762061271894,0.5870104203967748,0.5400937125586139,0.4464712843726275
