0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1.0,0.8781298083198403,0.796228452017904,0.7472085358870088,0.7126913260672063,0.6898051205361709,0.6919828575363612,0.7235661377334047,0.7328800083305744,0.7293848728220012,0.6861601996915955,0.6514511592710172,0.634513946286524,0.6361678953978166,0.6707064583175624,0.7361314883958379,0.8196397523626082,0.8322180793524435,0.8238248772361005,0.7693498041405263,0.6801472676513096,0.6021868185730452,0.6353038682138809,0.7415618812285658,0.8310119239398587,0.9026189974971282,0.8915173637020163,0.4389016931125265,0.3110037738425168,0.21098962554201195,0.1694300274433816,0.09822653626409969,0.12069883127689641,0.20184949200959587,0.25308565747411654,0.3041711050358144,0.557883713399781,0.48304259545675865,0.4274338031728013,0.38517125698907806,0.39254127315130183,0.45340810220549277,0.45937356624695996,0.5407099170235335,0.6122554255799475,0.6835098454498669,0.58419019259435,0.5003819710259153,0.36176656529399726,0.30822689884122345,0.2972617357634548,0.340336882710767,0.3494769277672716,0.40073013225798637,0.45514298794189795,0.46056775780965975,0.4461870901015943,0.4320464317876974,0.4155921695081791,0.3933921145001
1.0,0.8859653360808135,0.7877468333006881,0.7144044680330864,0.6721741709551053,0.6547404283797549,0.6673711307255737,0.6995780037698692,0.6974045924844835,0.7071323394169495,0.6721741709551053,0.6614958874246588,0.6588678516577472,0.6976636869662403,0.7590034062842554,0.8517696038879436,0.977776627694624,0.8854348056493502,0.883023007650042,0.8036010185273786,0.6966267308536263,0.601210855590072,0.6188092515116267,0.7036992647748787,0.8136140106089835,0.8905229684726196,0.8896701908613062,0.4688673827098858,0.31744844087624974,0.17528157888022475,0.045786854649563,0.1567766102318696,0.1023825194723252,0.11564521709321066,0.15327929422187955,0.2084390319592217,0.6446707500055144,0.5719408326530014,0.5211496003543905,0.4610938437147384,0.4813442945913674,0.54713491115325,0.4791616573526735,0.5339618937557515,0.5952291104443191,0.6586483753519716,0.5719408326530014,0.5073022756997003,0.36796854897205983,0.30478484980391013,0.26846606094652203,0.2895814951753796,0.2877031088976453,0.3350638230073862,0.4104117367739079,0.3997034974236167,0.39597848301525235,0.38345754354728523,0.3788105511639037,0.3765135483714759
1.0,0.8683440837140424,0.7704756373661655,0.6959284114672999,0.639464001422505,0.6175494249250023,0.6335672866416108,0.6713696935486063,0.6715194247388593,0.6705705625484676,0.6291084802263927,0.6091351052168203,0.6187962889230886,0.6631329491972119,0.7388582598510584,0.8389400308336232,0.9717525143068385,0.8690384813329808,0.8617582873663032,0.7849540209549887,0.6841757922824429,0.5975822601456227,0.6038304895031547,0.6775804612747778,0.7766705596177466,0.8519414824647501,0.8669149640880502,0.45146469998785144,0.30467756437020926,0.15895941782337186,0.03375515053540067,0.15895941782337186,0.11014248631761134,0.11721751737985689,0.1475901142456916,0.20253090321240402,0.6261718237153548,0.5507124315880567,0.5018063884353515,0.451538923531302,0.47015484301186,0.5268272173019162,0.45765751621138284,0.5127071607728674,0.5674362644466031,0.6457221574002558,0.5507124315880567,0.4884730270171777,0.3618910712536068,0.28383622510343026,0.2601814174248237,0.27883326429273003,0.26666945932407227,0.30947936909067364,0.37845813903611714,0.3665833848063572,0.36336969261630003,0.3605923039271284,0.3566676271357534,0.35882217212211726
1.0,0.8714260349665284,0.7601949169228541,0.6863094204282272,0.6338322461059659,0.6019331809125362,0.6131752341869363,0.6428000932869775,0.6533393249043464,0.6504955603829505,0.6106771320038619,0.5857209379114908,0.5919075245854152,0.6376181855135765,0.7139957222336719,0.8115554570121216,0.9372770447606564,0.8557586714678169,0.8389465970498299,0.7543968992411066,0.6478401586330604,0.5532233476043944,0.5662968502053733,0.6642990112503125,0.7646740929858322,0.8440485030470699,0.8581497525801538,0.41636028111743273,0.2738642478086579,0.13711015057613427,0.06142351748815731,0.15302836452325835,0.1051586851074861,0.1351991142514375,0.16627048034404227,0.22190578596393654,0.6108901341491616,0.5311478128443272,0.47200975506095094,0.42685192155478924,0.4453478895546286,0.5076017463990596,0.445420915363032,0.4969823724905316,0.5555700107257387,0.6244232361189348,0.5340789796173728,0.4733858797157888,0.3501679258157205,0.2961185625443429,0.26919270208662194,0.2913573257426424,0.29079863428755326,0.33107061762433687,0.38847643432352325,0.3752750027011892,0.3736246706560807,0.3713544366353991,0.35933617613322194,0.35715726058437486
1.0,0.8790048763514184,0.7875176756205912,0.7220578379655755,0.6805748430762563,0.6431758808251546,0.6422040450689785,0.6616179638175057,0.665086885615322,0.6571310145493886,0.6231349556176073,0.6042257503586302,0.6143688197490298,0.6511508044617746,0.7078502239269815,0.7921375636779334,0.9041143446445139,0.8544657796385452,0.8352049987129401,0.7506298035027922,0.6415382565741949,0.5528599957357595,0.5743818676756169,0.6619160123184636,0.7599439406294441,0.8437806657928422,0.8502619776502641,0.41511545568866837,0.2718432467835604,0.14617633655117152,0.07985852052511505,0.1416071925280418,0.10878565864408424,0.14617633655117152,0.17856908047671946,0.2334600951813341,0.6137263983606274,0.5232905546656039,0.4701476260384173,0.4261350238059944,0.44977896536602624,0.5105719936343558,0.44307811015985327,0.5045486718461063,0.561122665402028,0.6387137798503154,0.5467013026021884,0.4761918850359548,0.3571381609534389,0.28667538173074225,0.2706312779888977,0.2936988936056688,0.30273789011580393,0.3441060032691446,0.39598577465334617,0.39540423643489714,0.38546913790699766,0.38143988249516125,0.3772804863990298,0.3664065780081282
1.0,0.8783777765724575,0.7833315225669503,0.7179931846689002,0.6713607805045568,0.6376181855135765,0.6356768709325518,0.6558732943050264,0.6614040208038088,0.6659127548311192,0.6241627449991267,0.6062404500277538,0.6111030620518105,0.6484423339686146,0.7027466534310042,0.7848248481552573,0.8970270433074472,0.8327205622348655,0.8120762884502839,0.7362433367844319,0.6338322461059659,0.5489740761319062,0.5751301895439572,0.6755624104038165,0.7716181198395763,0.8506887632299922,0.8702308675466168,0.4166726294592747,0.27857421041974934,0.14871683868032845,0.10201890968217224,0.12624195997966337,0.10201890968217224,0.14427652569104385,0.19034798509138046,0.24740900239668426,0.581709103451359,0.5114317937635012,0.4551718598217492,0.40807563872868896,0.4274610576785362,0.485595542904404,0.4435916636286697,0.5078579815220922,0.5662968502053733,0.637771195519102,0.5525174051463512,0.4802750789228324,0.34905155339165655,0.2885530513820877,0.2752856980897435,0.301128647323682,0.3040309001814457,0.3489583611450639,0.3993750403057614,0.40423182648575023,0.3855349803869059,0.37179209670082114,0.3661505428045916,0.36114189693199306
1.0,0.8667867939229298,0.7714829846624178,0.6983606200738773,0.650158153774566,0.616470632450951,0.6210989724530106,0.6470324945789513,0.6578339662064161,0.6523815988721984,0.6097525499929765,0.5917004387275473,0.6004460520724155,0.6362499543232736,0.692437496976032,0.776347810105185,0.8945207273746774,0.8282096747111249,0.8057586532807771,0.7323237725655163,0.6362499543232736,0.5457567509439776,0.5720683489818407,0.667593854748282,0.7622513753497275,0.8407806411291942,0.8544478284351654,0.4144543749123976,0.27709115522193556,0.15410460780083723,0.09923118024834338,0.12219302995021003,0.09389938006737288,0.14350843574105815,0.18468872206269177,0.23594484608730118,0.5899575765065548,0.5136820260027908,0.46370382600815535,0.41352161819751887,0.432017600457622,0.49433657017583305,0.44767386948824356,0.5051542803499246,0.5632820359986412,0.6411872756142128,0.5495759490497866,0.48301036104979356,0.34111565762652496,0.2798644468968687,0.26582976754090354,0.2995255182868946,0.30241232032033544,0.3404546716481257,0.39724887353493904,0.3950556823389351,0.3834824944236852,0.37841422104983485,0.37120239967089563,0.35921927327423847
1.0,0.8708671426766292,0.7683877967818544,0.6972381313731263,0.6537134136041128,0.6266528199311515,0.632423619115439,0.6670085685885195,0.67263319456009,0.6772184768940648,0.630345813815415,0.6165330686652615,0.6171329417676994,0.6440190176975225,0.6971898846075858,0.7874571767193731,0.9009025494801585,0.8467788646633037,0.8238244715696074,0.7487431161864518,0.6425548608427768,0.5496108810419801,0.5848946249385641,0.6756769121101188,0.7847184846221239,0.8596316832142654,0.8736053008904024,0.43169004748042206,0.290919258678362,0.15755976876084155,0.1014560306593858,0.1283852685465244,0.1014560306593858,0.14672602119602787,0.19565379894594592,0.25160945868269863,0.5974132434278935,0.5188196631217492,0.4628996687587078,0.4150038582569297,0.43471839863767114,0.49383987852232536,0.4560914115314675,0.5280735547487424,0.5873624246312289,0.6668572565743405,0.5687407955937913,0.5,0.34263353528929985,0.28649171487333736,0.27935802153878175,0.3074470383298978,0.31233176311028316,0.35279142119331586,0.41280956026512555,0.4079735422730659,0.4046620139484691,0.39583746433362693,0.37872655014497564,0.36099148837951045
1.0,0.8761292273284931,0.7708118968103979,0.7025555606277023,0.651918991634504,0.6201736729460423,0.6248298146462696,0.6485633382327456,0.6618346785006992,0.6586284547543493,0.6202261833117387,0.6005381984458723,0.607225431944584,0.6416979040726153,0.6939738376607001,0.7748152657377898,0.8864393759002847,0.8331845977689978,0.8105987166435787,0.729392409684535,0.6244127052442132,0.5327177345645616,0.5680432142069294,0.6580843175926784,0.7607327111408965,0.8398419269839222,0.8575320210922699,0.40913811196101535,0.2712955041461638,0.14837533932872565,0.112409816795528,0.1263241594674586,0.09982724607774775,0.15524021554640585,0.19702734489628282,0.24757009695887428,0.5878223154816924,0.5104904838462423,0.4595257793645594,0.41096480775176786,0.4252960164659821,0.4853752524323935,0.44388049792391016,0.5137337447070479,0.57141577713622,0.6381864652567601,0.5461804036061688,0.4745184081401999,0.3492788301141309,0.2887409359256196,0.27546494390772647,0.3025112548929997,0.307317559846036,0.3405926995110189,0.4009368303769471,0.3986559847173754,0.3904847538571185,0.38145644710534593,0.3726464387753117,0.358208995730004
1.0,0.8668018994158937,0.7605112013677462,0.680834825989293,0.6356069795935797,0.6086256553700282,0.6165330686652615,0.6467293719297775,0.6566399284952865,0.656229976884548,0.6210450756639638,0.605966921193058,0.6107773550116674,0.6416642784870678,0.7013749375433894,0.7970106959856988,0.9192358880443452,0.8409990086889019,0.8238244715696074,0.7373803747100508,0.636664562653737,0.5419063944686249,0.5635716678096975,0.6599103732731426,0.7740145302274559,0.8590836733427603,0.8762581297829791,0.421757560997242,0.27265488976508284,0.1451123316784857,0.11004451589702091,0.1283852685465244,0.1115624429938676,0.16156527139648816,0.20505584841399582,0.25160945868269863,0.5974132434278935,0.5303617994546506,0.46702341687036897,0.4176701228712554,0.4391068829823261,0.4993267803598155,0.4529089092589304,0.5219869713677899,0.5841464935629358,0.6506186506955811,0.5644662739093053,0.4932946507783605,0.34876377094316624,0.29345204239205575,0.27995943885822583,0.298114815947851,0.3015924723458342,0.3461498210322314,0.40747852869265744,0.4051604686813995,0.39439015614455236,0.3876803028563874,0.37872655014497564,0.36405354531113415
